measured_at;28;29;30;36;37;38;39;40;41;42;43;73;74;76;116;149;150;151;152;157;196;197;198;199;200;201;213;222;225;231;233;234;235;237;238;270;271;295;298;301;302;303;304;305;307;308;346;347;348;378;380;385;387;390;391;393;394;395;396;397;398;399;400;401;402;403;404;405;447;450;459;460;466;468;469;538;541;542;561;570;573;577;580;581;582;583;585;586;622;623;624;625;626;657;658;659;682;691;692;693;694;695;697;698;705;706;707;708;709;738;740;741
2024-10-01T00:00:00.000Z;4,587874038;0,102293985;0,617292881;0,317438019;0,109787536;0,419262214;0,109634836;0,111497692;0,518402301;0,098629574;0,333470199;0,448789399;4,733380146;0,669254163;0,686718673;0,542636461;4,616246860;0,129391221;1,202275082;0,104176418;0,119768866;0,383783072;2,504819329;0,113245721;0,475600509;0,101971136;0,466664506;0,352303698;0,307670028;0,108135331;2,246158906;0,109588804;0,658375004;0,078263846;0,505746971;0,101914838;0,528387870;0,224692417;0,101799635;0,107392848;0,576422692;5,254569141;0,109679198;1,368957185;0,083358415;0,469940559;0,107771447;0,106010759;0,507085492;5,628865586;0,694625792;0,402813257;0,336404183;0,308144432;2,944831830;0,334255234;2,454144332;2,520774447;0,104130065;0,348848844;0,107906686;0,349279766;3,236251181;0,107542913;0,458804808;2,528909697;0,098129327;0,347286955;0,108618461;0,109068116;0,106394648;0,379854461;0,324755337;0,109685615;0,664695153;0,289885975;0,096128810;0,593033428;0,382440119;0,415856747;0,231134931;0,588747134;0,596718566;2,259610742;0,119929572;0,683959345;0,078187341;0,484049336;0,112141014;0,391246560;0,107508096;0,484475316;0,092151313;5,443985712;0,112997943;0,696736375;0,464166666;0,108338768;0,589606738;5,448516466;0,101824986;0,676658188;0,078059620;0,459318306;0,107866291;0,328100054;0,101893779;0,389246465;0,093992133;0,600430605;0,078059620;0,440835857
2024-10-01T01:00:00.000Z;4,419317777;0,104216603;0,600010690;0,310469196;0,111710154;0,399632906;0,110566684;0,111224493;0,488082950;0,100552193;0,329911535;0,431709015;4,551735865;0,654600929;0,676024405;0,548317284;4,439626787;0,132486332;1,209356916;0,105850387;0,118806645;0,374579261;2,371416679;0,110543209;0,462696537;0,103456397;0,458954272;0,350710953;0,314529103;0,111199409;2,125923876;0,111370566;0,650398814;0,080098841;0,501584513;0,103837456;0,518733942;0,222660476;0,105554714;0,107803428;0,566146379;4,980691527;0,110859695;1,309537346;0,085193410;0,458413721;0,106651617;0,106100916;0,486000043;5,248165023;0,685462954;0,391055150;0,332327691;0,297615159;2,748342768;0,324588227;2,394109795;2,377567933;0,106052683;0,335740550;0,108317266;0,335740550;3,013509538;0,106121032;0,436043734;2,403456691;0,100051945;0,341871849;0,109550308;0,109999964;0,108317266;0,369239843;0,313966916;0,109167162;0,644018536;0,284584036;0,097963805;0,592583205;0,379181779;0,416440146;0,230521017;0,591550422;0,596060217;2,133390314;0,120820630;0,670322514;0,080022196;0,484923360;0,110768776;0,378351218;0,106086215;0,465866833;0,086002039;5,149067960;0,111606410;0,678977467;0,451452016;0,109599261;0,581758271;5,160718364;0,103310247;0,651151293;0,079894615;0,452311571;0,108276871;0,315582083;0,103816397;0,371148388;0,096163400;0,605142426;0,079894615;0,445519347
2024-10-01T02:00:00.000Z;4,317939172;0,108325059;0,609823019;0,318419645;0,118515381;0,412612393;0,115625239;0,115853610;0,485656645;0,104962699;0,341098575;0,444315959;4,445365350;0,659264177;0,683792955;0,577396294;4,337051714;0,137450836;1,253034254;0,111738087;0,122504494;0,391129021;2,237848771;0,112921672;0,463021376;0,107117527;0,470227412;0,362804495;0,327521246;0,118428068;2,047981297;0,119294490;0,662657149;0,082126186;0,522036398;0,107945911;0,524040761;0,230387684;0,110402578;0,113412684;0,579102212;4,875554859;0,115414266;1,306609192;0,087220755;0,480865121;0,110511423;0,110511423;0,485698711;5,066759105;0,683799998;0,393089977;0,345024812;0,297838301;2,661248255;0,328214008;2,436021090;2,261482391;0,112541648;0,353689352;0,111686499;0,352055258;2,821475350;0,110260397;0,429656139;2,373230690;0,104160401;0,356920334;0,114910915;0,115653098;0,114761588;0,385547531;0,317678685;0,111443156;0,648122428;0,293539968;0,103457396;0,613015462;0,397969557;0,428359773;0,233858501;0,609189503;0,614333015;2,127770037;0,124794512;0,684047210;0,082049541;0,503056968;0,112107401;0,386186333;0,110194670;0,463616646;0,093972581;4,941609718;0,118024420;0,686048783;0,454139711;0,117883132;0,597917402;4,949384195;0,108011213;0,651476018;0,081921960;0,468662119;0,112496018;0,320378513;0,105843742;0,369280528;0,102802208;0,628355405;0,081921960;0,475689485
2024-10-01T03:00:00.000Z;4,451793364;0,119802575;0,639818812;0,341621222;0,137992411;0,460775855;0,135137365;0,130017478;0,505657923;0,123705145;0,387276555;0,483831676;4,389150743;0,693468062;0,720680501;0,624975646;4,464350007;0,149052569;1,332959401;0,124711768;0,136338770;0,426879072;2,260492249;0,124531758;0,486875765;0,115841476;0,512202895;0,383016247;0,360133224;0,136328707;2,159406161;0,131507454;0,704794170;0,094326135;0,569169015;0,119455132;0,553953283;0,250432858;0,124318422;0,128177573;0,611635830;4,744051418;0,127598023;1,355957670;0,100091353;0,522328443;0,125803640;0,123401572;0,518386503;5,059081167;0,705498323;0,419308091;0,373003230;0,313262315;2,689585977;0,354671155;2,668579429;2,328955233;0,130999698;0,400806803;0,130100948;0,396252718;2,788572008;0,123830288;0,460861463;2,382915536;0,119512117;0,401475443;0,128484520;0,129137153;0,133092656;0,421049561;0,354347593;0,124234090;0,678980243;0,319299235;0,116035550;0,646412905;0,427278000;0,469550487;0,247861843;0,648606222;0,653389796;2,248796568;0,136659783;0,720448987;0,092232610;0,534725614;0,125830799;0,420465873;0,120826239;0,492751136;0,112161399;4,797753902;0,128257594;0,716675805;0,479369601;0,131499683;0,631546290;4,839531423;0,119730305;0,677036676;0,090652908;0,507833361;0,127009258;0,355590415;0,118230485;0,398288537;0,116746013;0,663980323;0,087795617;0,520248973
2024-10-01T04:00:00.000Z;4,345560352;0,134401341;0,665172954;0,388026700;0,165613052;0,513309660;0,163765511;0,147691656;0,532608260;0,150735294;0,436538815;0,534282278;4,280230718;0,740358115;0,753878286;0,662194455;4,359971232;0,160302349;1,367751149;0,144628822;0,158245386;0,468421632;2,147255181;0,141890359;0,517625620;0,132759604;0,564938824;0,398522709;0,370221036;0,155173595;2,164582191;0,147048361;0,733127699;0,110826492;0,612006919;0,136390879;0,587355159;0,279296234;0,148795446;0,148739256;0,640003603;4,370852398;0,144338092;1,369989129;0,118444784;0,556367097;0,147866536;0,145291756;0,553877513;4,640066927;0,727283002;0,448880305;0,432964181;0,331921076;2,706159600;0,364452727;3,309272434;2,394189362;0,162653492;0,466137247;0,162648256;0,462177300;2,588058829;0,150101011;0,509607464;2,369259093;0,144817264;0,466278416;0,149032454;0,146300167;0,154844945;0,468031931;0,412846708;0,138027582;0,690166313;0,331059470;0,134735713;0,683663688;0,459389769;0,482355860;0,260808193;0,688999571;0,695897449;2,270638396;0,145583494;0,748790775;0,108625732;0,574049085;0,146827229;0,467514660;0,136258828;0,527998903;0,130613553;4,620102024;0,140754654;0,742863352;0,495346650;0,147461729;0,663915904;4,656268169;0,132053613;0,702888925;0,100394207;0,549194474;0,149705784;0,411915300;0,136407482;0,445166412;0,138021848;0,690305042;0,096927961;0,569346399
2024-10-01T05:00:00.000Z;4,258134777;0,141814792;0,678720096;0,464842704;0,179876390;0,552984654;0,177147638;0,156730586;0,553114243;0,165703236;0,478600892;0,565013084;4,226791918;0,762675850;0,763137734;0,685023382;4,225165153;0,168216726;1,375470849;0,151096505;0,169838563;0,492528881;2,056579332;0,150326700;0,533499591;0,141998533;0,609118227;0,420210936;0,377415412;0,167251017;2,161428729;0,151184903;0,741544171;0,117374276;0,637744738;0,146055738;0,605244166;0,307114230;0,166769811;0,161584006;0,659865519;4,060542910;0,151265086;1,371117611;0,131082421;0,581261164;0,164947414;0,157286705;0,566301175;4,346031519;0,735853912;0,501382424;0,515976217;0,364880378;2,856964779;0,383061865;3,882561791;2,417997765;0,183419444;0,504796683;0,179604693;0,504359265;2,515714249;0,166995305;0,543307979;2,359448180;0,159806310;0,509009162;0,163202911;0,154324921;0,172730939;0,502707366;0,442664350;0,143133381;0,700555240;0,350406703;0,149490153;0,709473213;0,492597042;0,488292648;0,282889852;0,720568641;0,725774081;2,217056265;0,146468089;0,761847262;0,117481553;0,600071672;0,162328666;0,501887379;0,146636140;0,543894951;0,136487115;4,392804494;0,143105599;0,754094658;0,527814058;0,158832276;0,685144753;4,380041587;0,139441780;0,718541758;0,108802490;0,589408479;0,165791034;0,448828326;0,147605670;0,466642487;0,146899840;0,702388721;0,104102410;0,605082298
2024-10-01T06:00:00.000Z;4,281095633;0,143373032;0,672779358;0,514127342;0,188290911;0,570919837;0,186519386;0,159623457;0,563165543;0,170928897;0,496370379;0,577366818;4,040140949;0,756942377;0,758606088;0,692341275;4,078942448;0,170786241;1,361468571;0,158280842;0,174467164;0,506880998;1,995027021;0,155602641;0,534736205;0,143397177;0,664333040;0,438304785;0,384593210;0,169270755;2,113535244;0,152463141;0,734618260;0,116402847;0,642424125;0,150265234;0,606943112;0,324697028;0,172407574;0,167037081;0,661329636;3,656701367;0,149405356;1,344924961;0,134557541;0,598074514;0,173127995;0,161516068;0,568227165;4,070677632;0,726120665;0,554193226;0,587491446;0,391436325;2,948209365;0,399940053;4,185077391;2,357151734;0,194535605;0,523844470;0,186045319;0,517712694;2,393947799;0,172384395;0,551807546;2,315067545;0,163793022;0,528438932;0,168190103;0,158152809;0,180074016;0,516020639;0,461915718;0,147666580;0,698605326;0,375390911;0,152137963;0,724964147;0,520833525;0,496159661;0,307935267;0,735823446;0,743643532;2,192363428;0,148077707;0,751706148;0,119553385;0,614540175;0,171681581;0,521727162;0,153989378;0,549643360;0,140280879;4,223827987;0,144103445;0,744217903;0,559287644;0,164492144;0,695811521;4,185088157;0,143423260;0,715447653;0,112022337;0,602102718;0,172939772;0,467085180;0,153989378;0,471218040;0,153691009;0,699763445;0,107568512;0,621578408
2024-10-01T07:00:00.000Z;4,200427351;0,145405304;0,656956399;0,545199561;0,196280357;0,577788806;0,190965666;0,163192054;0,558291389;0,177171348;0,502593703;0,582756029;3,839239365;0,746438220;0,754201873;0,693687929;4,065998432;0,174798068;1,346955974;0,167543646;0,182285203;0,520879436;1,942713883;0,165500247;0,535870442;0,156879015;0,714991985;0,450254692;0,397546318;0,171837529;2,036114264;0,150432357;0,724894777;0,114981265;0,636106098;0,156468258;0,598329948;0,331914226;0,178371032;0,171358506;0,657794338;3,262537862;0,150667438;1,326129994;0,138667240;0,605274813;0,178558966;0,166610533;0,560265451;3,847732414;0,710380414;0,599903589;0,636901629;0,408519835;2,890222208;0,412986543;4,179140259;2,262195097;0,200322858;0,532601737;0,191273404;0,521261092;2,289204450;0,175632561;0,554166178;2,289277364;0,165666984;0,531010001;0,174241034;0,160178371;0,188312534;0,524241879;0,463959373;0,151838281;0,680746111;0,400260846;0,154716425;0,713347840;0,545063837;0,514813654;0,323299135;0,739423790;0,737196629;2,103626769;0,150374335;0,732894873;0,120290822;0,615833924;0,177300674;0,529115245;0,160028298;0,548046936;0,146246665;3,990485089;0,145226111;0,731794483;0,583133216;0,174354471;0,686207124;3,946457674;0,145576745;0,704589189;0,117419645;0,589665747;0,176904422;0,479680177;0,160879386;0,472309415;0,157985531;0,691025231;0,107930562;0,618206127
2024-10-01T08:00:00.000Z;4,035261542;0,149011217;0,642555028;0,561755488;0,203103284;0,588114974;0,197807204;0,171386947;0,562729399;0,182010351;0,507671039;0,584819611;3,666568129;0,731164587;0,741555287;0,693124293;4,057111722;0,178962812;1,336835095;0,173341299;0,192838665;0,531882118;1,889717504;0,176276444;0,545046009;0,164691825;0,750840709;0,453710111;0,395882314;0,176021489;1,981769687;0,152707006;0,717456666;0,111305859;0,629415704;0,165289115;0,602699138;0,333072067;0,182246124;0,176396475;0,653792401;3,192699949;0,150974057;1,305110428;0,141239232;0,605734126;0,187725235;0,171282650;0,555561872;3,351855103;0,691665873;0,637147532;0,672005557;0,414920478;2,889161265;0,419433692;4,282686803;2,185560134;0,206094691;0,540485586;0,198517368;0,530691329;2,170637520;0,185463352;0,556701795;2,212701793;0,171938557;0,541475041;0,179186331;0,164241984;0,198844230;0,532021259;0,463432993;0,153644625;0,664662982;0,408922538;0,157584567;0,696056899;0,545983365;0,518464496;0,330819721;0,744111770;0,730851458;2,038428140;0,154333802;0,719783040;0,122740707;0,614504071;0,182501181;0,540832243;0,166882683;0,554943295;0,153643650;3,851930835;0,143720732;0,721062265;0,582257258;0,180291806;0,684431947;3,816685339;0,149875435;0,690199967;0,116775309;0,590653537;0,184403757;0,496631090;0,170981468;0,481942958;0,159175609;0,678875829;0,107081783;0,610118677
