measured_at;28;29;30;36;37;38;39;40;41;42;43;73;74;76;116;149;150;151;152;157;196;197;198;199;200;201;213;222;225;231;233;234;235;237;238;270;271;295;298;301;302;303;304;305;307;308;346;347;348;378;380;385;387;390;391;393;394;395;396;397;398;399;400;401;402;403;404;405;447;450;459;460;466;468;469;538;541;542;561;570;573;577;580;581;582;583;585;586;622;623;624;625;626;657;658;659;682;691;692;693;694;695;697;698;705;706;707;708;709;738;740;741
2024-10-01T00:00:00.000Z;4067,261910872;120,678210829;559,273937178;301,229111167;145,010923400;493,483149931;146,874263020;144,684780658;524,093203425;125,802282430;397,400168954;479,389890936;4065,424734691;594,345721214;608,435565134;546,547325517;4442,208259387;130,058066392;1375,444537357;145,504771532;156,956012669;469,906822548;2309,041424602;144,818661450;524,837476103;119,988923639;482,399340644;318,537682943;303,556186870;135,304692124;2228,136489601;127,549105764;611,607643209;83,452239502;502,839986176;136,653296193;541,301249764;217,101026043;127,452174270;130,154605314;549,290928072;4178,685890569;118,117913475;1028,016783454;89,830314972;455,591477768;141,584170425;138,548576848;548,321215280;4071,976992550;583,185353975;396,246090016;373,561612268;312,485483704;3016,798677026;247,026637099;2554,966525989;2064,150974033;151,327695231;433,842263353;154,692393154;449,913463800;2292,900619449;152,587089055;526,877769100;2026,918932498;133,182964399;409,664969566;143,458411979;137,242180628;152,780777514;471,905831965;372,532343099;130,570568387;587,112066054;215,257660055;120,097523621;559,981873485;380,828611406;380,312986440;207,725559813;615,117035377;613,796604968;2417,587789594;129,457743596;611,804907761;85,457583393;467,977973024;149,745329971;491,038851174;139,432948596;549,305363793;131,498341662;4016,324473328;121,366721889;624,622335276;449,239373314;139,213611726;560,680177377;4029,798500654;128,777041181;615,223001434;83,205165777;470,372282889;148,196100715;392,671713212;141,034362750;434,840649279;132,535812467;577,337777244;80,408476986;450,207125307
2024-11-01T00:00:00.000Z;5486,837139634;130,098761771;631,860530498;360,548987680;145,771446587;547,895583533;149,722944624;146,688816469;562,936624679;132,197225793;452,938702729;531,737502868;5466,184950946;720,604898128;687,105923890;636,382231011;5861,682910664;137,816119316;2050,419742422;147,727987794;167,632140633;501,543334489;3333,520134095;146,868327584;552,415226371;123,579508061;547,404100925;430,398354527;383,261486239;145,701650706;3249,410990793;139,595460470;699,256638248;80,297271017;554,630698906;144,847707057;584,790929476;251,235471196;132,266108333;137,334193977;594,624548700;5595,214870119;122,260606447;1646,560282327;84,006012784;498,240451333;141,751670639;140,356225132;592,762146173;5629,233818686;674,806367683;459,424180726;427,069461198;383,507265820;3583,657278449;296,974293454;3046,602346131;2695,243093210;156,526903658;490,498954186;162,240449665;494,061972028;3431,328604424;157,281184200;553,473330390;2745,442327580;136,978283084;461,110959341;152,385565294;146,884267184;160,226812944;516,262065732;422,386386328;142,659883158;663,676497970;259,333906599;129,807811017;653,443417005;496,554926702;500,761899531;196,926698213;722,435372604;738,987072011;3037,397506395;146,104484595;727,234010345;84,649145560;561,375469801;155,179723175;536,164423775;143,323370814;601,816847939;135,277207442;5526,832275363;129,711035021;730,239757350;527,691473688;147,705113711;657,939832872;5574,926578012;139,022512202;704,944033049;81,264072664;521,359760918;152,339676472;435,410792468;145,262876869;474,082624806;136,388807178;688,995123372;80,107616432;536,174999843
2024-12-01T00:00:00.000Z;6093,508395244;142,629703028;755,763368804;427,274039172;148,391030703;612,848215101;154,942082623;150,675573701;637,571860144;141,306391841;498,621310630;604,392964654;6140,922015473;820,863287624;809,305650474;690,476609878;6216,798500485;149,184075055;2038,039845607;155,797156207;180,429991234;523,618015247;3837,432421813;153,953143317;573,201113332;131,864129176;579,614059530;513,589100215;465,444053540;164,005397084;3995,895452710;150,950983137;808,115279332;82,064372593;602,008492863;151,152062401;636,734999419;302,397028321;144,590397606;149,227153374;678,599800853;6243,803046093;133,495177914;2155,024743947;100,313133400;541,110960204;148,500712746;148,866492169;676,983574561;6400,834725703;807,272299461;490,473978603;507,199213537;474,795250344;4411,405160803;354,098008871;3325,926730094;3528,912949950;168,221115292;551,411857851;171,563342077;548,275138551;4111,509107928;167,596608045;618,666777081;3677,427715398;148,011952813;527,331875984;167,385279318;158,055045856;172,105211026;570,800757528;494,046733156;159,863036805;810,908116734;316,493318886;145,347579332;816,983846306;562,486395259;591,290947866;267,920142749;867,287921920;900,706126130;3631,972777302;167,953984813;872,946906278;107,234253008;655,340481616;163,185100732;613,867623698;152,513815929;649,602155219;142,093669750;6176,431567066;139,509119965;866,407241139;607,527926553;161,669059760;802,808861191;6199,272339233;150,076011912;844,141835652;97,134376618;564,849429177;156,989619636;472,121035450;153,958070681;545,829754484;146,969251676;832,239423121;82,448729959;644,095930556
2025-01-01T00:00:00.000Z;6562,098721065;141,380377409;781,430588625;482,304749256;145,835687879;579,334095993;158,680683279;152,484822521;611,340595800;138,941073151;532,552514678;615,919059249;6625,671744188;797,494851215;816,046323101;747,895474893;6646,525753199;141,459279638;2263,513173501;158,702007622;190,432821104;531,948270843;4143,154015199;161,796418979;617,185772822;133,017397272;650,183358144;540,745100672;468,158114248;164,926635302;4159,981214842;154,515558976;815,822505926;82,471115062;608,026086131;150,509620821;577,092110201;368,355184039;136,656075044;149,864019640;698,611228511;6771,685661427;135,899159507;2423,571125685;98,592238382;573,386126326;146,949802955;145,983293184;709,693912488;6911,477035165;794,976440228;512,267014905;521,672117258;474,710554065;4948,338142096;405,708826839;3580,922356859;4332,466801464;169,966891568;584,668103902;173,460367674;569,418144540;4431,567301875;171,639595025;622,908601570;4235,005204244;144,544191820;537,680511252;173,345436660;162,691250439;171,756791867;604,964460137;518,056556401;163,219943015;823,769842735;393,684900871;142,925277585;827,399734969;608,417238390;592,654282214;316,390082629;865,656026493;887,197680671;3951,032491596;176,318075585;865,173359077;115,546480689;691,085088968;168,254730450;627,401792884;155,559818024;654,058838848;144,305227972;6679,366480081;143,167906309;859,332497560;631,502256379;158,245971712;826,696476762;6694,288808813;152,010696226;865,954784487;101,919288084;624,290357383;158,208111486;477,743736147;155,568976837;583,333940573;147,180046574;812,110677044;98,989197884;668,556636560
2025-02-01T00:00:00.000Z;6092,213893681;129,035491088;719,934073109;418,662982278;133,482652101;525,240519533;144,838506031;141,325279140;573,911660452;133,148772402;462,643615860;572,098712517;6225,257647260;783,700272214;781,910622727;690,100760996;6184,334571570;132,004325913;2059,816588279;147,013236398;166,323804954;475,649372588;3431,626479411;151,330224812;536,275691492;129,868380754;593,098857853;483,240603868;386,855453364;153,531402301;3582,563139453;140,843427080;755,878702184;77,446186208;569,361579757;139,148231499;566,154008046;383,493854664;131,822212327;138,108489296;607,525656727;6311,786316473;132,194458729;2042,905209962;81,186234565;551,922291515;135,205850009;133,251702397;617,209528564;6452,124657716;719,250347198;459,499879747;432,439785876;407,594932761;4455,620533817;402,986964182;3286,675048775;3986,817800978;154,958324677;489,561515627;158,211472731;494,105339241;4011,640231660;156,740430573;538,185049737;4034,444485917;129,761181923;451,876507018;159,543182624;143,956944473;151,665352794;528,642149665;438,557634632;147,698620164;739,218952940;397,902948122;134,403456474;770,988550640;589,756168576;547,018773962;303,960795519;810,039238773;803,595667819;3522,685226808;165,124348792;814,038782189;109,784750823;626,287508994;158,893196550;567,026116374;140,213478407;568,679506702;131,079376008;6309,542965345;127,055161012;817,981491607;592,548088968;143,403906701;738,242586788;6234,936431363;136,291923430;792,767331463;91,755011066;572,334821377;144,814578836;419,660513538;141,655026430;493,757401444;135,095751191;729,895825666;78,873884240;615,053745761
2025-03-01T00:00:00.000Z;6054,844877992;133,956380621;676,321572084;426,207213653;140,724129831;491,154471704;146,804682836;143,334211385;578,512081291;138,731075691;445,032633848;586,271464396;5849,454132473;712,628482053;719,786027192;691,816669257;6036,122186954;137,828264221;1732,099933489;148,049752774;166,753432591;467,211919538;3303,922933397;150,293601120;529,256164711;133,196163489;569,074921161;462,875827192;422,485630096;154,405964473;3342,139751393;144,095677738;687,843563571;81,551435726;568,476945931;142,563371065;571,589759915;396,169376727;134,894355417;141,777270470;622,203420413;6333,625399666;138,512289914;1671,070755841;81,497129864;530,914234462;136,936657319;137,774884105;602,442527974;6272,812732734;620,174877957;451,799936447;438,028603707;444,213169903;4053,876118880;422,952931460;3147,400993701;3507,240424603;156,804220259;468,502109458;161,153952321;477,897358034;3591,300743963;163,723398384;536,101400637;3574,689884068;137,896566856;448,248527086;161,347958299;145,905406512;152,978105989;492,039846869;440,309019573;146,859199207;720,168209822;422,262993404;140,673319891;652,582234550;577,478050014;554,268862364;268,950055828;734,459317029;748,724550178;3339,967144091;167,273793437;735,522446012;97,661725882;617,332024510;162,863070792;553,501500792;143,393385796;578,533031262;139,120523531;6082,864892112;131,754224818;729,453703109;596,578027651;145,916946912;721,768989203;6317,293397322;139,319149877;709,511131035;82,926549809;575,389771286;144,471245726;444,737810044;144,977841943;460,647174107;143,156983306;712,998696313;80,113588659;595,331812353
2025-04-01T00:00:00.000Z;5283,131735766;123,590549305;589,200073687;353,387799585;136,203257917;434,023359867;137,849879687;133,449111996;498,184426356;126,667443183;408,984047065;510,401445353;5246,125203368;634,473523363;639,654608050;616,631212937;5380,601791674;132,128862735;1074,950361002;135,173303204;154,795357011;425,513005913;2609,224334290;140,964622321;444,377321115;126,563287363;504,869724011;384,569137648;329,800263092;140,955472319;2623,989914475;131,069630462;625,952100810;78,429267884;488,294568745;133,795497150;506,201574323;323,471524709;131,756463994;135,287769885;560,693798243;5374,342284558;130,922910750;1059,993800421;78,848253924;452,808415135;135,351268199;133,288257187;547,075102682;5384,210098884;563,630086543;409,191439619;412,229903217;379,775055412;3065,012796103;345,562356209;2747,295033687;2802,531391976;143,749879264;417,140401502;151,279647067;415,773044144;2901,471524161;150,101134288;450,270742487;2914,432088374;131,586311882;398,222468365;148,276256904;132,150973938;141,216845802;422,028961541;391,713559962;134,561614804;602,952852307;338,158237861;123,412352147;583,234494983;483,935014033;458,297761139;220,656542953;626,084444263;619,998414609;2567,389092044;150,796241647;623,406950573;81,218086553;558,170327798;150,619863425;477,853813605;135,877222127;496,526554908;132,643946449;5286,979370945;122,175958619;665,379295810;506,043644024;136,572414694;620,758172081;5300,894589557;127,412601340;590,181483824;77,539337096;500,992195872;139,629453242;403,486716727;136,367343435;418,407667801;131,675651067;590,532122531;76,706501253;534,871946709
2025-05-01T00:00:00.000Z;4284,560564315;123,270689733;488,068630664;315,511525094;135,467250492;400,254169722;134,902822952;135,416285051;435,056408505;124,999527236;399,431373061;446,228071337;4352,549329862;556,815253354;567,720934579;540,871630825;4536,496939456;121,086286468;922,721131726;133,860694513;145,837310480;418,800313826;1531,177064072;132,837872826;415,781965250;122,881933508;424,057574529;338,481691595;305,979902694;127,721633575;1545,258596559;131,461131641;514,244911529;78,949078252;416,928984720;134,847694565;446,655423988;294,184037971;130,930154633;134,777549033;484,800048093;4242,301590009;128,780254940;876,654351800;79,535842655;422,914973918;133,034180819;133,499553275;472,313380791;4261,198017517;492,020418020;400,556488036;381,612858630;351,025578738;2091,934018998;310,519957602;2196,666126664;1509,972002060;140,626905191;413,317333673;146,456355505;420,096748248;1882,196767476;144,047635829;415,962057125;1507,445176578;131,977800220;396,613448076;139,987754008;132,452146731;139,544558792;411,021594741;391,402675257;130,411870665;525,739994715;283,939471053;119,094940282;493,640827764;379,796664055;345,559262251;166,888547137;535,582225295;554,733794637;1507,889215147;129,603486011;534,096529903;79,363262802;489,260206886;143,169849383;436,309456940;134,605892437;432,533646685;134,304890378;4281,366426555;110,969054593;539,448845270;386,219794911;136,301743814;541,234354309;4299,833727252;127,091744967;503,340411116;79,144062233;430,004664015;140,074536535;412,280213839;138,613409602;422,482957438;132,976616389;506,715289146;76,917261330;460,651362671
2025-06-01T00:00:00.000Z;2935,224705692;128,417014989;421,649748152;280,895461420;133,868789002;403,075527939;134,930450145;131,694586611;411,884924262;126,293654942;374,543079053;408,556693354;2916,264255640;479,730647142;489,490314250;432,479175176;2923,096210623;110,455131317;793,744161150;131,053569826;132,026759517;385,993053031;1056,790251499;129,238012615;404,293762081;113,040107441;341,453629832;318,220362388;278,224537578;132,729195667;1077,278297075;133,763277203;434,817352800;82,506032758;361,284711710;132,419442066;427,493884147;274,790490665;129,525962470;133,890384632;421,397720593;2879,705055513;129,193021840;796,207198429;82,354714058;383,783947323;132,425778428;131,441213165;418,827581357;3155,288009733;427,562049582;360,604710030;339,367714142;332,204526791;1640,557416601;289,464071327;1942,079189759;1023,698984810;134,131295966;407,141483196;138,586877760;390,725552006;1035,483202319;135,408721214;407,766909660;1022,585139886;129,077656932;361,565682513;134,959422462;131,212852906;135,168300705;405,532464513;363,285399720;125,672289594;432,127583142;240,996728320;119,366221468;423,036184914;326,151773621;283,448643989;149,921582002;471,328552580;495,364136656;1078,693368634;124,589257329;468,955555522;82,389921604;391,135204670;136,411556314;402,886982645;129,705875488;422,553505286;129,828671002;2926,871377547;114,957172901;468,066285622;343,476532821;135,391974285;472,391086109;2940,966828632;128,233285117;440,039016141;81,227843130;362,427995015;134,830443942;360,907605122;133,157894651;389,207770621;129,023703957;443,078852557;78,356797611;357,932959429
